Year,Hour,Minute,AM/PM,DAY,Deadpp,Totalpp,Bhurtpp,Shurtpp,Churtpp,Btype,Mtype,Type,Blaw,Law,Broad,Road,B1people,B2people,,,,,,,,
2013,2013080105,10,1,3,2,6,4,0,0,0,5,18,0,0,0,0,1,8,,,,,,,,
2013,2013080103,35,1,3,1,16,11,4,0,0,11,11,0,0,0,0,0,0,,,,,,,,
2013,2013080102,35,1,3,1,2,1,0,0,2,4,4,0,0,1,2,0,,,,,,,,,
2013,2013073123,0,1,2,1,1,0,0,0,2,11,11,0,0,0,0,7,,,,,,,,,
2013,2013073122,30,1,2,1,1,0,0,0,2,11,11,0,0,0,0,4,,,,,,,,,
2013,2013073116,50,0,2,1,3,2,0,0,2,4,4,0,0,0,0,1,,,,,,,,,
2013,2013073116,20,0,2,1,3,2,0,0,1,0,0,0,0,1,1,0,12,,,,,,,,
2013,2013073115,0,0,2,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2013,2013073112,10,0,2,1,1,0,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2013,2013073109,45,0,2,1,1,0,0,0,1,0,0,0,9,0,0,1,12,,,,,,,,
2013,2013073109,20,0,2,1,1,0,0,0,2,11,11,0,0,1,1,7,,,,,,,,,
2013,2013073107,40,0,2,1,1,0,0,0,1,0,0,0,4,1,2,1,12,,,,,,,,
2013,2013073101,48,1,2,1,1,0,0,0,2,4,4,0,0,1,2,0,,,,,,,,,
2013,2013073100,30,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2013,2013073022,45,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2013,2013073021,20,1,1,1,2,1,0,0,2,2,2,0,0,6,6,2,,,,,,,,,
2013,2013073021,55,1,1,1,1,0,0,0,1,0,0,0,3,0,5,0,12,,,,,,,,
2013,2013073021,20,1,1,1,2,0,1,0,1,0,0,0,3,1,2,0,12,,,,,,,,
2013,2013073020,13,1,1,1,2,0,1,0,0,10,10,0,2,1,1,0,0,,,,,,,,
2013,2013073018,0,1,1,1,1,0,0,0,0,10,10,0,0,0,10,1,8,,,,,,,,
2013,2013073017,15,0,1,2,4,2,0,0,0,1,1,0,1,3,9,0,0,,,,,,,,
2013,2013073017,55,0,1,1,1,0,0,0,0,10,10,0,6,1,2,0,4,,,,,,,,
2013,2013073015,43,0,1,1,1,0,0,0,0,10,10,0,5,0,0,0,2,,,,,,,,
2013,2013073014,5,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,12,,,,,,,,
2013,2013073012,35,0,1,1,1,0,0,0,1,11,11,0,0,1,2,0,12,,,,,,,,
2013,2013073011,10,0,1,1,1,0,0,0,0,11,11,0,0,1,1,2,1,,,,,,,,
2013,2013073010,10,0,1,1,1,0,0,0,0,11,11,0,4,0,0,9,1,,,,,,,,
2013,2013073010,30,0,1,1,1,0,0,0,0,10,10,0,0,0,0,1,2,,,,,,,,
2013,2013073007,5,0,1,1,2,1,0,0,0,1,1,0,1,0,0,0,1,,,,,,,,
2013,2013072922,45,1,0,1,1,0,0,0,0,10,10,0,0,0,0,0,3,,,,,,,,
2013,2013072922,53,1,0,1,1,0,0,0,1,0,0,0,0,0,0,4,12,,,,,,,,
2013,2013072921,50,1,0,1,1,0,0,0,1,11,11,0,3,0,5,0,12,,,,,,,,
2013,2013072919,27,1,0,1,4,1,2,0,0,10,10,0,2,1,2,0,7,,,,,,,,
2013,2013072919,50,1,0,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2013,2013072918,20,1,0,1,1,0,0,0,2,11,11,0,0,0,0,1,,,,,,,,,
2013,2013072918,10,1,0,1,1,0,0,0,2,18,20,0,0,0,0,1,,,,,,,,,
2013,2013072907,33,0,0,1,2,1,0,0,0,1,1,0,1,0,0,6,0,,,,,,,,
2013,2013072904,33,1,0,1,1,0,0,0,1,11,11,0,0,1,1,0,12,,,,,,,,
2013,2013072903,33,1,0,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2013,2013072822,55,1,6,1,4,2,1,0,0,11,11,0,0,0,0,0,0,,,,,,,,
2013,2013072821,40,1,6,1,1,0,0,0,1,0,0,0,0,0,0,2,12,,,,,,,,
2013,2013072803,55,1,6,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2013,2013072723,17,1,5,1,3,0,2,0,0,1,1,0,1,0,0,7,0,,,,,,,,
2013,2013072722,40,1,5,1,1,0,0,0,2,2,2,0,0,0,0,2,,,,,,,,,
2013,2013072721,33,1,5,1,1,0,0,0,1,0,0,0,9,0,0,0,12,,,,,,,,
2013,2013072720,15,1,5,1,1,0,0,0,2,2,2,0,0,0,0,1,,,,,,,,,
2013,2013072720,12,1,5,1,2,1,0,0,1,0,0,0,2,1,2,0,12,,,,,,,,
2013,2013072720,0,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2013,2013072717,40,0,5,1,4,3,0,0,2,11,11,0,0,0,0,0,,,,,,,,,
2013,2013072716,55,0,5,1,1,0,0,0,0,10,10,0,2,1,2,7,0,,,,,,,,
2013,2013072714,40,0,5,1,3,0,1,1,0,5,19,0,0,1,1,1,0,,,,,,,,
2013,2013072712,55,0,5,1,1,0,0,0,0,10,10,0,0,1,2,2,0,,,,,,,,
2013,2013072709,50,0,5,1,5,1,3,0,2,2,2,0,0,0,0,4,,,,,,,,,
2013,2013072708,0,0,5,1,1,0,0,0,0,10,10,0,0,1,2,0,2,,,,,,,,
2013,2013072708,45,0,5,1,3,2,0,0,0,1,1,0,1,0,0,0,0,,,,,,,,
2013,2013072701,20,1,5,1,1,0,0,0,2,11,11,0,0,0,0,2,,,,,,,,,
2013,2013072620,40,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2013,2013072618,45,1,4,1,1,0,0,0,2,18,20,0,0,0,0,2,,,,,,,,,
2013,2013072618,33,1,4,1,2,0,1,0,0,11,11,0,5,1,1,0,1,,,,,,,,
2013,2013072617,13,0,4,1,1,0,0,0,0,11,11,0,8,1,2,1,7,,,,,,,,
2013,2013072614,11,0,4,1,1,0,0,0,0,11,11,0,0,0,0,6,1,,,,,,,,
2013,2013072614,1,0,4,1,2,0,1,0,0,10,10,0,0,1,1,0,2,,,,,,,,
2013,2013072613,25,0,4,1,1,0,0,0,0,10,10,0,0,0,0,6,4,,,,,,,,
2013,2013072610,20,0,4,1,1,0,0,0,0,10,10,0,6,1,1,6,2,,,,,,,,
2013,2013072609,58,0,4,1,18,6,11,0,0,10,10,0,6,1,2,4,1,,,,,,,,
2013,2013072608,50,0,4,1,1,0,0,0,0,5,18,0,0,0,0,0,7,,,,,,,,
2013,2013072603,36,1,4,1,3,2,0,0,0,10,10,0,2,1,2,0,0,,,,,,,,
2013,2013072520,20,1,3,1,1,0,0,0,0,11,11,0,0,0,0,1,0,,,,,,,,
2013,2013072517,35,0,3,1,1,0,0,0,1,6,6,0,0,0,0,1,12,,,,,,,,
2013,2013072516,20,0,3,1,2,1,0,0,0,11,11,0,1,0,0,2,1,,,,,,,,
2013,2013072516,0,0,3,1,1,0,0,0,0,10,10,0,10,1,1,7,0,,,,,,,,
2013,2013072516,25,0,3,1,1,0,0,0,2,4,4,0,0,1,1,0,,,,,,,,,
2013,2013072514,20,0,3,1,1,0,0,0,1,0,0,0,3,0,5,4,12,,,,,,,,
2013,2013072511,10,0,3,1,2,0,1,0,0,10,10,0,6,1,2,7,0,,,,,,,,
2013,2013072510,40,0,3,1,1,0,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2013,2013072509,54,0,3,1,1,0,0,0,1,0,0,0,0,0,5,1,12,,,,,,,,
2013,2013072508,14,0,3,1,1,0,0,0,0,11,11,0,5,1,1,3,0,,,,,,,,
2013,2013072507,0,0,3,1,2,1,0,0,0,1,1,0,1,0,0,0,0,,,,,,,,
2013,2013072500,30,1,3,1,1,0,0,0,2,4,4,0,0,0,0,2,,,,,,,,,
2013,2013072421,55,1,2,1,1,0,0,0,0,11,11,0,0,0,0,0,2,,,,,,,,
2013,2013072421,40,1,2,1,13,7,5,0,2,11,11,0,9,0,0,4,,,,,,,,,
2013,2013072420,50,1,2,1,1,0,0,0,1,11,11,0,0,0,0,10,12,,,,,,,,
2013,2013072417,0,0,2,1,1,0,0,0,2,18,20,0,0,0,0,2,,,,,,,,,
2013,2013072415,5,0,2,1,1,0,0,0,0,10,10,0,0,1,1,2,0,,,,,,,,
2013,2013072407,40,0,2,1,3,1,1,0,0,11,11,0,5,0,0,0,9,,,,,,,,
2013,2013072405,0,1,2,1,1,0,0,0,1,11,11,0,2,1,2,0,12,,,,,,,,
2013,2013072405,30,1,2,1,1,0,0,0,1,11,11,0,0,1,2,0,12,,,,,,,,
2013,2013072403,20,1,2,1,1,0,0,0,0,11,11,0,0,0,0,1,1,,,,,,,,
2013,2013072321,10,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,12,,,,,,,,
2013,2013072320,55,1,1,1,1,0,0,0,0,11,11,0,5,1,1,0,0,,,,,,,,
2013,2013072319,50,1,1,1,1,0,0,0,0,10,10,0,2,1,2,4,3,,,,,,,,
2013,2013072318,23,1,1,2,2,0,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2013,2013072317,17,0,1,1,1,0,0,0,1,11,11,0,3,0,8,4,12,,,,,,,,
2013,2013072315,20,0,1,1,1,0,0,0,2,4,4,0,0,0,0,1,,,,,,,,,
2013,2013072315,20,0,1,1,2,1,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2013,2013072312,45,0,1,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2013,2013072309,20,0,1,1,1,0,0,0,1,0,0,0,0,1,2,1,12,,,,,,,,
2013,2013072309,20,0,1,1,1,0,0,0,1,0,0,0,4,1,2,0,12,,,,,,,,
2013,2013072308,10,0,1,1,1,0,0,0,0,11,11,0,2,1,1,0,3,,,,,,,,
2013,2013072307,32,0,1,1,2,0,1,0,0,10,10,0,8,1,2,0,6,,,,,,,,
2013,2013072304,10,1,1,1,2,0,1,0,0,5,18,0,0,0,0,1,1,,,,,,,,
2013,2013072302,0,1,1,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2013,2013072300,15,1,1,1,1,0,0,0,1,0,0,0,4,0,0,0,12,,,,,,,,
2013,2013072221,8,1,0,1,5,0,4,0,0,5,19,0,0,1,1,0,0,,,,,,,,
2013,2013072220,40,1,0,1,1,0,0,0,0,11,11,0,2,1,2,2,0,,,,,,,,
2013,2013072220,15,1,0,1,1,0,0,0,1,0,0,0,0,0,5,0,12,,,,,,,,
2013,2013072220,20,1,0,1,2,0,1,0,0,10,10,0,0,0,0,8,1,,,,,,,,
2013,2013072220,55,1,0,1,1,0,0,0,1,11,11,0,0,3,9,4,12,,,,,,,,
2013,2013072219,23,1,0,2,7,4,1,0,0,1,1,0,1,0,0,0,0,,,,,,,,
2013,2013072219,50,1,0,1,1,0,0,0,1,0,0,0,0,1,2,0,12,,,,,,,,
2013,2013072217,15,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,12,,,,,,,,
2013,2013072213,58,0,0,1,2,1,0,0,2,4,4,0,0,0,0,2,,,,,,,,,
2013,2013072212,45,0,0,1,3,2,0,0,0,1,1,0,1,0,0,1,1,,,,,,,,
2013,2013072210,30,0,0,1,2,0,1,0,0,10,10,0,0,0,0,0,1,,,,,,,,
2013,2013072209,45,0,0,1,1,0,0,0,0,11,11,0,10,0,0,3,1,,,,,,,,
2013,2013072208,20,0,0,1,1,0,0,0,0,10,10,0,0,0,0,0,2,,,,,,,,
2013,2013072206,20,0,0,2,3,1,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2013,2013072205,5,1,0,1,1,0,0,0,1,0,0,0,3,0,5,4,12,,,,,,,,
2013,2013072205,15,1,0,1,1,0,0,0,2,18,20,0,0,0,4,2,,,,,,,,,
2013,2013072203,0,1,0,1,1,0,0,0,2,11,11,0,0,0,0,0,,,,,,,,,
2013,2013072200,20,1,0,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2013,2013072123,10,1,6,2,4,2,0,0,0,11,11,0,4,0,0,0,1,,,,,,,,
2013,2013072121,5,1,6,1,1,0,0,0,1,0,0,0,4,0,0,0,12,,,,,,,,
2013,2013072120,50,1,6,1,1,0,0,0,2,2,2,0,0,1,1,7,,,,,,,,,
2013,2013072118,10,1,6,1,2,0,0,1,0,10,10,0,7,0,0,0,2,,,,,,,,
2013,2013072115,55,0,6,1,1,0,0,0,0,11,11,0,0,1,2,0,7,,,,,,,,
2013,2013072111,0,0,6,1,1,0,0,0,0,11,11,0,4,1,2,1,3,,,,,,,,
2013,2013072110,7,0,6,1,1,0,0,0,0,10,10,0,2,1,2,2,0,,,,,,,,
2013,2013072109,22,0,6,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2013,2013072108,50,0,6,1,1,0,0,0,1,11,11,0,0,3,9,4,12,,,,,,,,
2013,2013072105,5,1,6,1,1,0,0,0,1,0,0,0,0,1,2,0,12,,,,,,,,
2013,2013072105,0,1,6,1,1,0,0,0,2,2,2,0,6,1,2,0,,,,,,,,,
2013,2013072102,35,1,6,1,2,0,1,0,0,5,19,0,0,1,1,0,0,,,,,,,,
2013,2013072023,28,1,5,1,2,1,0,0,0,11,11,0,0,0,0,1,0,,,,,,,,
2013,2013072021,20,1,5,1,4,0,3,0,0,11,11,0,0,3,9,0,0,,,,,,,,
2013,2013072020,38,1,5,1,1,0,0,0,1,0,0,0,0,1,2,0,12,,,,,,,,
2013,2013072019,48,1,5,1,1,0,0,0,0,10,10,0,2,1,2,7,0,,,,,,,,
2013,2013072016,30,0,5,1,5,2,2,0,0,10,10,0,14,1,2,1,1,,,,,,,,
2013,2013072016,20,0,5,1,1,0,0,0,2,18,21,0,0,0,0,2,,,,,,,,,
2013,2013072015,5,0,5,1,1,0,0,0,1,6,6,0,0,0,4,0,12,,,,,,,,
2013,2013072014,32,0,5,1,1,0,0,0,0,5,18,0,0,0,0,1,1,,,,,,,,
2013,2013072014,45,0,5,1,6,2,3,0,0,10,10,0,6,1,2,0,1,,,,,,,,
2013,2013072011,40,0,5,1,1,0,0,0,1,6,6,0,0,1,2,0,12,,,,,,,,
2013,2013072010,30,0,5,1,1,0,0,0,2,11,11,0,0,1,2,2,,,,,,,,,
2013,2013072008,45,0,5,1,2,1,0,0,1,0,0,0,2,1,2,0,12,,,,,,,,
2013,2013072004,45,1,5,1,2,0,0,1,1,7,7,0,4,0,0,2,12,,,,,,,,
2013,2013072003,35,1,5,1,2,1,0,0,2,4,4,0,0,0,0,7,,,,,,,,,
2013,2013072003,10,1,5,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2013,2013072002,5,1,5,1,1,0,0,0,0,11,11,0,0,1,1,2,1,,,,,,,,
2013,2013072001,44,1,5,1,2,0,1,0,0,5,18,0,4,1,1,0,1,,,,,,,,
2013,2013071923,10,1,4,1,1,0,0,0,2,11,11,0,0,1,2,7,,,,,,,,,
2013,2013071922,50,1,4,1,4,0,3,0,2,18,21,0,0,0,0,1,,,,,,,,,
2013,2013071921,30,1,4,1,1,0,0,0,1,11,11,0,0,1,1,0,12,,,,,,,,
2013,2013071921,10,1,4,1,1,0,0,0,1,0,0,0,0,1,1,9,12,,,,,,,,
2013,2013071921,3,1,4,1,1,0,0,0,0,10,10,0,0,0,0,2,2,,,,,,,,
2013,2013071920,43,1,4,1,1,0,0,0,0,11,11,0,0,0,0,0,3,,,,,,,,
2013,2013071917,25,0,4,1,1,0,0,0,0,10,10,0,6,1,2,7,1,,,,,,,,
2013,2013071917,57,0,4,1,1,0,0,0,0,10,10,0,5,0,0,3,4,,,,,,,,
2013,2013071916,45,0,4,1,1,0,0,0,0,11,11,0,0,0,0,1,3,,,,,,,,
2013,2013071913,40,0,4,1,1,0,0,0,0,10,10,0,7,1,2,3,0,,,,,,,,
2013,2013071913,20,0,4,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2013,2013071912,45,0,4,1,2,1,0,0,0,11,11,0,1,0,0,0,1,,,,,,,,
2013,2013071911,50,0,4,1,1,0,0,0,0,11,11,0,0,1,1,0,7,,,,,,,,
2013,2013071911,50,0,4,1,1,0,0,0,0,10,10,0,6,1,2,1,2,,,,,,,,
2013,2013071909,30,0,4,1,1,0,0,0,1,0,0,0,0,0,8,4,12,,,,,,,,
2013,2013071908,25,0,4,1,1,0,0,0,0,10,10,0,0,1,2,1,3,,,,,,,,
2013,2013071906,20,0,4,1,1,0,0,0,2,4,4,0,0,0,0,1,,,,,,,,,
2013,2013071906,30,0,4,1,3,2,0,0,0,5,18,0,0,0,0,0,8,,,,,,,,
2013,2013071900,20,1,4,1,2,0,1,0,0,5,18,0,0,0,0,0,1,,,,,,,,
2013,2013071823,45,1,3,1,1,0,0,0,1,0,0,0,0,0,0,1,12,,,,,,,,
2013,2013071821,50,1,3,1,1,0,0,0,0,5,19,0,5,0,0,1,0,,,,,,,,
2013,2013071820,39,1,3,1,2,1,0,0,1,6,6,0,0,0,0,0,12,,,,,,,,
2013,2013071820,20,1,3,1,1,0,0,0,2,18,21,0,0,0,0,0,,,,,,,,,
2013,2013071817,50,0,3,1,1,0,0,0,2,2,2,0,0,0,0,1,,,,,,,,,
2013,2013071817,45,0,3,1,1,0,0,0,1,0,0,0,0,1,1,4,12,,,,,,,,
2013,2013071816,15,0,3,1,1,0,0,0,1,6,6,0,0,1,1,0,12,,,,,,,,
2013,2013071816,3,0,3,1,1,0,0,0,0,1,1,0,0,0,0,6,7,,,,,,,,
2013,2013071815,15,0,3,1,1,0,0,0,1,11,11,0,0,1,2,4,12,,,,,,,,
2013,2013071809,10,0,3,1,1,0,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2013,2013071809,0,0,3,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2013,2013071809,50,0,3,1,1,0,0,0,2,2,2,0,0,0,0,6,,,,,,,,,
2013,2013071808,20,0,3,1,1,0,0,0,1,11,11,0,0,0,0,9,12,,,,,,,,
2013,2013071807,56,0,3,1,1,0,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2013,2013071806,15,0,3,1,1,0,0,0,1,0,0,0,3,0,5,4,12,,,,,,,,
2013,2013071803,58,1,3,1,1,0,0,0,2,4,4,0,0,1,2,0,,,,,,,,,
2013,2013071802,50,1,3,1,1,0,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2013,2013071801,43,1,3,1,1,0,0,0,1,11,11,0,0,1,1,0,12,,,,,,,,
2013,2013071801,20,1,3,1,1,0,0,0,1,11,11,0,0,0,4,0,12,,,,,,,,
2013,2013071801,54,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2013,2013071722,25,1,2,1,1,0,0,0,0,5,18,0,0,0,0,1,1,,,,,,,,
2013,2013071720,37,1,2,1,1,0,0,0,1,7,7,0,2,1,1,4,12,,,,,,,,
2013,2013071719,10,1,2,1,1,0,0,0,1,11,11,0,0,1,1,1,12,,,,,,,,
2013,2013071719,10,1,2,1,1,0,0,0,2,4,4,0,0,1,2,2,,,,,,,,,
2013,2013071718,20,1,2,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2013,2013071718,5,1,2,1,3,1,1,0,0,10,10,0,2,1,2,0,4,,,,,,,,
2013,2013071717,38,0,2,1,1,0,0,0,0,10,10,0,6,1,2,7,0,,,,,,,,
2013,2013071716,50,0,2,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2013,2013071715,50,0,2,1,1,0,0,0,0,11,11,0,0,1,1,1,3,,,,,,,,
2013,2013071715,20,0,2,1,1,0,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2013,2013071714,30,0,2,1,1,0,0,0,2,2,2,0,0,0,0,8,,,,,,,,,
2013,2013071711,35,0,2,1,3,1,1,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2013,2013071709,45,0,2,1,1,0,0,0,1,0,0,0,0,1,2,1,12,,,,,,,,
2013,2013071707,0,0,2,1,1,0,0,0,0,5,18,0,5,0,0,1,1,,,,,,,,
2013,2013071704,58,1,2,1,1,0,0,0,1,11,11,0,0,1,2,0,12,,,,,,,,
2013,2013071701,41,1,2,2,2,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2013,2013071700,20,1,2,1,1,0,0,0,0,11,11,0,0,1,2,0,1,,,,,,,,
2013,2013071622,33,1,1,1,1,0,0,0,1,11,11,0,0,1,2,0,12,,,,,,,,
2013,2013071621,5,1,1,1,1,0,0,0,2,4,4,0,0,0,4,0,,,,,,,,,
2013,2013071619,20,1,1,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2013,2013071617,20,0,1,1,1,0,0,0,2,11,11,0,0,0,0,2,,,,,,,,,
2013,2013071616,5,0,1,1,1,0,0,0,1,11,11,0,0,1,2,4,12,,,,,,,,
2013,2013071615,40,0,1,1,1,0,0,0,1,0,0,0,0,1,2,1,12,,,,,,,,
2013,2013071614,30,0,1,1,5,1,2,1,0,5,18,0,0,0,0,1,1,,,,,,,,
2013,2013071613,5,0,1,1,1,0,0,0,0,11,11,0,0,0,0,1,0,,,,,,,,
2013,2013071613,20,0,1,2,2,0,0,0,0,5,18,0,2,1,2,9,0,,,,,,,,
2013,2013071611,55,0,1,2,3,0,1,0,0,1,1,0,0,0,0,1,1,,,,,,,,
2013,2013071607,10,0,1,1,1,0,0,0,2,18,20,0,0,0,0,8,,,,,,,,,
2013,2013071606,50,0,1,1,1,0,0,0,0,10,10,0,0,1,1,3,4,,,,,,,,
2013,2013071604,0,1,1,1,1,0,0,0,2,2,2,0,0,1,2,7,,,,,,,,,
2013,2013071603,52,1,1,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2013,2013071601,0,1,1,1,1,0,0,0,2,4,4,0,0,0,0,1,,,,,,,,,
2013,2013071600,18,1,1,1,2,1,0,0,0,5,19,0,0,0,0,0,6,,,,,,,,
2013,2013071521,40,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,2,,,,,,,,
2013,2013071518,5,1,0,1,2,0,1,0,0,1,1,0,1,0,0,0,0,,,,,,,,
2013,2013071511,50,0,0,1,1,0,0,0,0,11,11,0,0,1,2,6,3,,,,,,,,
2013,2013071507,0,0,0,1,1,0,0,0,0,10,10,0,2,1,2,2,0,,,,,,,,
2013,2013071506,30,0,0,1,2,0,1,0,0,11,11,0,2,1,2,1,1,,,,,,,,
2013,2013071504,38,1,0,1,3,1,1,0,0,10,10,0,2,1,2,0,0,,,,,,,,
2013,2013071503,18,1,0,1,1,0,0,0,1,6,6,0,0,1,1,0,12,,,,,,,,
2013,2013071500,25,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2013,2013071422,11,1,6,1,1,0,0,0,0,11,11,0,7,0,5,3,0,,,,,,,,
2013,2013071416,35,0,6,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2013,2013071412,35,0,6,2,2,0,0,0,2,11,11,0,0,0,0,0,,,,,,,,,
2013,2013071410,55,0,6,1,1,0,0,0,2,4,4,0,0,0,0,1,,,,,,,,,
2013,2013071406,10,0,6,1,2,1,0,0,2,4,4,0,0,1,1,0,,,,,,,,,
2013,2013071405,40,1,6,1,2,1,0,0,0,5,18,0,0,0,0,0,8,,,,,,,,
2013,2013071404,45,1,6,1,1,0,0,0,1,6,6,0,0,0,0,0,12,,,,,,,,
2013,2013071401,54,1,6,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2013,2013071322,8,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2013,2013071322,15,1,5,1,1,0,0,0,0,11,11,0,0,1,2,0,0,,,,,,,,
2013,2013071316,20,0,5,1,1,0,0,0,0,11,11,0,0,0,0,4,3,,,,,,,,
2013,2013071313,45,0,5,1,1,0,0,0,2,2,2,0,0,1,2,8,,,,,,,,,
2013,2013071312,20,0,5,1,2,1,0,0,0,1,1,0,1,0,0,0,1,,,,,,,,
2013,2013071311,35,0,5,1,1,0,0,0,2,2,2,0,0,0,0,7,,,,,,,,,
2013,2013071310,55,0,5,1,1,0,0,0,0,11,11,0,0,1,2,4,3,,,,,,,,
2013,2013071306,45,0,5,1,2,0,1,0,0,5,18,0,4,0,0,9,4,,,,,,,,
2013,2013071303,25,1,5,1,20,5,7,7,0,5,18,0,0,0,4,4,1,,,,,,,,
2013,2013071302,15,1,5,1,1,0,0,0,2,4,4,0,0,1,1,0,,,,,,,,,
2013,2013071300,7,1,5,1,1,0,0,0,1,7,7,0,3,1,2,0,12,,,,,,,,
2013,2013071223,30,1,4,2,2,0,0,0,2,2,2,0,1,0,0,0,,,,,,,,,
2013,2013071222,40,1,4,1,2,0,1,0,2,18,20,0,0,0,0,0,,,,,,,,,
2013,2013071222,35,1,4,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2013,2013071220,30,1,4,1,1,0,0,0,2,11,11,0,0,0,0,3,,,,,,,,,
2013,2013071218,20,1,4,1,1,0,0,0,2,11,11,0,0,1,1,2,,,,,,,,,
2013,2013071213,35,0,4,2,3,1,0,0,0,1,1,0,1,0,0,9,0,,,,,,,,
2013,2013071210,28,0,4,1,1,0,0,0,0,11,11,0,0,0,0,1,8,,,,,,,,
2013,2013071210,50,0,4,1,1,0,0,0,0,10,10,0,2,1,2,6,2,,,,,,,,
2013,2013071205,35,1,4,1,1,0,0,0,2,18,20,0,0,0,0,0,,,,,,,,,
2013,2013071204,30,1,4,1,1,0,0,0,0,10,10,0,2,1,2,0,6,,,,,,,,
2013,2013071204,50,1,4,2,11,8,1,0,0,10,10,0,6,1,2,0,4,,,,,,,,
2013,2013071204,14,1,4,1,1,0,0,0,2,11,11,0,0,0,0,1,,,,,,,,,
2013,2013071120,20,1,3,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2013,2013071120,45,1,3,1,1,0,0,0,0,10,10,0,6,1,2,0,3,,,,,,,,
2013,2013071116,30,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2013,2013071112,0,0,3,1,2,0,1,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2013,2013071111,15,0,3,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2013,2013071110,55,0,3,1,2,0,1,0,0,10,10,0,6,1,2,7,1,,,,,,,,
2013,2013071109,50,0,3,1,1,0,0,0,0,10,10,0,8,1,2,1,2,,,,,,,,
2013,2013071108,0,0,3,1,1,0,0,0,1,0,0,0,3,0,5,1,12,,,,,,,,
2013,2013071107,55,0,3,1,1,0,0,0,1,0,0,0,3,0,5,6,12,,,,,,,,
2013,2013071107,43,0,3,4,6,2,0,0,0,10,10,0,1,1,1,0,0,,,,,,,,
2013,2013071105,10,1,3,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2013,2013071101,40,1,3,1,1,0,0,0,2,4,4,0,0,3,9,2,,,,,,,,,
2013,2013071023,30,1,2,1,1,0,0,0,0,10,10,0,0,1,2,4,2,,,,,,,,
2013,2013071020,50,1,2,1,1,0,0,0,2,2,2,0,0,1,2,2,,,,,,,,,
2013,2013071020,40,1,2,1,4,1,2,0,0,10,10,0,2,1,2,1,0,,,,,,,,
2013,2013071018,50,1,2,1,1,0,0,0,0,10,10,0,0,0,0,2,4,,,,,,,,
2013,2013071017,25,0,2,1,2,0,1,0,0,5,18,0,5,1,2,0,1,,,,,,,,
2013,2013071016,35,0,2,1,1,0,0,0,0,11,11,0,6,1,2,1,2,,,,,,,,
