발생년,발생년0일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_1당,당사자종별_2당_대분류,당사자종별_2당,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2013,2013081717,0,0,5,1,1,0,0,0,울산,울주군,0,1,1,0,1,0,0,2,B,0,C,1161710,1737427,129.2856067,35.61974712
2013,2013081715,57,0,5,1,1,0,0,0,경남,진주시,0,10,10,0,2,1,2,3,3,1,D,1056864,1690983,128.1247719,35.21259312
2013,2013081713,0,0,5,1,2,1,0,0,경남,창녕군,1,11,11,0,0,1,1,1,C,12,12,1090074,1727883,128.4936852,35.54283353
2013,2013081713,30,0,5,1,1,0,0,0,경남,하동군,1,11,11,0,0,0,0,1,B,12,12,1021270,1689071,127.7336521,35.19673896
2013,2013081707,20,0,5,1,1,0,0,0,경기,고양시,1,11,11,0,3,0,0,6,6,12,12,947204,1968771,126.900958,37.71700751
2013,2013081701,28,1,5,1,1,0,0,0,충북,충주시,0,5,18,0,0,0,0,1,B,1,C,1031029,1885676,127.8485922,36.96900726
2013,2013081701,20,1,5,1,5,2,2,0,경북,문경시,0,5,19,0,0,0,0,0,C,6,6,1062522,1843408,128.1989113,36.5864338
2013,2013081622,0,1,4,1,1,0,0,0,경기,고양시,1,11,11,0,0,2/불명,9,0,C,12,12,937543,1961808,126.7919448,37.65364423
2013,2013081621,32,1,4,1,1,0,0,0,대구,달성군,1,9,9,0,0,0,0,0,C,12,12,1085434,1741974,128.4439948,35.67027917
2013,2013081618,0,1,4,1,1,0,0,0,전남,나주시,2,2,2,0,0,0,0,8,8,,,923860,1661868,126.6661334,34.94880373
2013,2013081618,15,1,4,1,2,0,0,1,인천,계양구,2,4,4,0,0,0,0,2,C,,,933164,1948712,126.7435012,37.53530507
2013,2013081617,45,0,4,1,1,0,0,0,전남,곡성군,0,11,11,0,0,1,2,1,B,2,11,987246,1684548,127.3599663,35.15609875
2013,2013081617,51,0,4,1,1,0,0,0,서울,송파구,0,11,11,0,0,0,8,3,3,0,C,963369,1945939,127.1045841,37.51846939
2013,2013081615,30,0,4,1,1,0,0,0,울산,남구,0,11,11,0,0,0,0,1,B,3,3,1160221,1728431,129.2670645,35.53897953
2013,2013081612,0,0,4,1,1,0,0,0,경기,동두천시,0,5,18,0,0,0,0,1,B,7,7,959595,1989716,127.0354301,37.90802511
2013,2013081610,55,0,4,1,1,0,0,0,경북,군위군,1,0,0,0,0,1,2,1,B,12,12,1095848,1804840,128.5666385,36.23602517
2013,2013081610,53,0,4,1,1,0,0,0,서울,중랑구,0,11,11,0,0,0,10,0,C,3,3,963604,1955622,127.0876887,37.5992917
2013,2013081609,25,0,4,1,6,5,0,0,충남,논산시,0,1,1,0,1,0,0,1,B,1,C,961976,1806517,127.0767429,36.25515036
2013,2013081609,45,0,4,1,2,0,1,0,전남,무안군,0,10,10,0,0,1,2,1,B,2,B,906255,1653288,126.4743153,34.86996893
2013,2013081607,46,0,4,1,1,0,0,0,서울,강남구,1,0,0,0,0,0,0,4,D,12,12,957365,1947063,127.0175101,37.5218792
2013,2013081605,30,1,4,1,1,0,0,0,경기,시흥시,1,11,11,0,0,1,2,0,C,12,12,937020,1931130,126.7886456,37.37710939
2013,2013081601,35,1,4,1,3,2,0,0,경기,안성시,0,5,18,0,0,0,0,1,C,1,C,965874,1892794,126.9693784,37.18729852
2013,2013081520,45,1,3,1,2,0,1,0,경북,칠곡군,1,11,11,0,0,0,0,0,C,12,12,1082232,1782013,128.4127463,36.03150397
2013,2013081520,0,1,3,1,1,0,0,0,충남,홍성군,1,11,11,0,0,0,0,2,B,12,12,924992,1844764,126.6613923,36.59775682
2013,2013081519,40,1,3,1,1,0,0,0,충남,당진시,1,11,11,0,0,0,0,0,A,12,12,926596,1884706,126.6754763,36.95791228
2013,2013081517,30,0,3,1,4,3,0,0,전남,영암군,2,2,2,0,0,0,0,0,C,,,910434,1643375,126.5210908,34.78096663
2013,2013081510,10,0,3,1,5,0,4,0,경남,밀양시,0,5,18,0,0,1,1,1,B,0,C,1114669,1724813,128.7645271,35.51261845
2013,2013081507,20,0,3,1,1,0,0,0,경기,광주시,1,11,11,0,0,0,0,0,B,12,12,982211,1938939,127.2988799,37.44946641
2013,2013081506,57,0,3,1,3,1,1,0,서울,강북구,0,11,11,0,5,1,2,7,7,0,C,958517,1957620,127.029949,37.61708468
2013,2013081504,30,1,3,2,3,1,0,0,전북,군산시,0,5,18,0,0,0,0,1,B,8,8,940077,1771754,126.8356339,35.94064456
2013,2013081503,34,1,3,1,1,0,0,0,경남,양산시,2,4,4,0,0,0,0,2,B,,,1150732,1712326,129.1448818,35.39994377
2013,2013081501,55,1,3,1,1,0,0,0,경남,창원시(통합),1,11,11,0,0,1,1,0,D,12,12,1097814,1692002,128.57476,35.21862262
2013,2013081422,50,1,2,1,1,0,0,0,경기,남양주시,0,1,1,0,2,1,2,4,B,2,B,973279,1968928,127.1952022,37.72151944
2013,2013081422,15,1,2,1,1,0,0,0,인천,옹진군,1,9,9,0,0,2/불명,9,1,B,12,12,756245,2000071,124.7332588,37.95471603
2013,2013081421,40,1,2,1,1,0,0,0,충남,당진시,1,6,6,0,0,0,0,4,B,12,12,932804,1876559,126.7459265,36.88494083
2013,2013081420,0,1,2,1,2,0,1,0,제주,서귀포시,1,0,0,0,0,0,0,1,B,12,12,917235,1474714,126.6114082,33.26059389
2013,2013081417,10,0,2,1,1,0,0,0,경기,화성시,0,5,18,0,2,1,2,2,B,0,B,940102,1911635,126.8250258,37.2015982
2013,2013081416,59,0,2,1,1,0,0,0,대전,유성구,0,10,10,0,6,1,2,1,C,2,C,982828,1821121,127.309187,36.38754376
2013,2013081415,30,0,2,1,2,0,1,0,경기,이천시,0,5,18,0,0,0,0,0,C,1,C,987440,1916259,127.3579749,37.24536743
2013,2013081415,25,0,2,1,1,0,0,0,울산,중구,1,11,11,0,0,0,0,2,C,12,12,1167466,1732175,129.3480469,35.57145833
2013,2013081411,46,0,2,1,1,0,0,0,경기,고양시,0,11,11,0,0,0,0,0,C,3,3,930678,1965175,126.7138048,37.68349673
2013,2013081410,28,0,2,2,5,2,1,0,강원,횡성군,0,5,18,0,0,2/불명,9,4,C,6,6,1054565,1941609,128.1170877,37.47209281
2013,2013081406,25,0,2,1,1,0,0,0,전북,군산시,0,10,10,0,1,0,0,3,3,0,C,929378,1773920,126.7168306,35.95945634
2013,2013081403,18,1,2,1,1,0,0,0,인천,부평구,0,1,1,0,1,0,0,0,C,1,B,928555,1945302,126.6916693,37.50422594
2013,2013081401,30,1,2,1,1,0,0,0,경남,김해시,1,11,11,0,0,0,0,0,C,12,12,1128195,1694772,128.9089326,35.24016918
2013,2013081400,23,1,2,1,1,0,0,0,경기,용인시,0,11,11,0,0,0,0,1,D,10,10,965791,1921476,127.1140478,37.29159917
2013,2013081400,45,1,2,1,2,1,0,0,충남,천안시,0,11,11,0,2,1,2,0,C,4,D,970387,1862989,127.168201,36.76454138
2013,2013081322,18,1,1,1,1,0,0,0,대구,달성군,1,11,11,0,0,0,0,0,C,12,12,1086836,1755258,128.4609216,35.78991306
2013,2013081322,22,1,1,1,1,0,0,0,인천,남동구,1,11,11,0,0,1,1,0,C,12,12,932077,1938518,126.7321398,37.44334841
2013,2013081319,35,1,1,1,1,0,0,0,충북,보은군,1,0,0,0,3,1,1,0,B,12,12,1019535,1831779,127.7180869,36.48344657
2013,2013081317,0,0,1,1,1,0,0,0,대전,중구,2,4,4,0,0,0,0,0,C,,,991691,1816132,127.4074064,36.34254727
2013,2013081317,5,0,1,1,1,0,0,0,경남,의령군,2,2,2,0,0,0,0,0,A,,,1067948,1718915,128.2488647,35.46374308
2013,2013081314,27,0,1,1,1,0,0,0,인천,강화군,1,0,0,0,0,1,2,6,6,12,12,911128,1971806,126.4913024,37.74156856
2013,2013081314,0,0,1,1,1,0,0,0,전북,정읍시,0,10,10,0,1,0,0,6,6,1,B,948100,1726466,126.9275107,35.53279246
2013,2013081314,56,0,1,1,1,0,0,0,강원,태백시,1,7,7,0,3,0,0,1,B,12,12,1132020,1908836,128.9871819,37.16923123
2013,2013081310,40,0,1,1,1,0,0,0,충북,충주시,0,5,18,0,8,1,2,1,B,2,C,1026405,1898530,127.7970959,37.0850178
2013,2013081305,10,1,1,1,1,0,0,0,경북,안동시,2,11,11,0,0,1,1,7,7,,,1124342,1830016,128.8876795,36.45968421
2013,2013081304,36,1,1,1,1,0,0,0,부산,동래구,1,6,6,0,0,0,8,0,C,12,12,1142994,1691358,129.0709367,35.20739398
2013,2013081300,5,1,1,1,1,0,0,0,충남,논산시,2,2,2,0,0,2/불명,9,1,B,,,971029,1796041,127.1779003,36.16101823
2013,2013081221,0,1,0,1,1,0,0,0,전남,여수시,1,6,6,0,0,0,0,0,C,12,12,1020653,1638339,127.7256167,34.73928017
2013,2013081221,31,1,0,1,1,0,0,0,경기,파주시,1,0,0,0,3,0,0,1,B,12,12,936269,1973512,126.7764781,37.75904049
2013,2013081220,24,1,0,3,5,1,1,0,경기,성남시,0,5,19,0,0,0,0,1,C,0,B,963456,1936759,127.0869502,37.42926589
2013,2013081219,50,1,0,1,1,0,0,0,경북,포항시,1,0,0,0,1,1,1,0,D,12,12,1154007,1786972,129.2101455,36.0674857
2013,2013081218,10,1,0,1,1,0,0,0,전북,김제시,0,10,10,0,0,0,0,7,7,8,8,931223,1763157,126.73822,35.86255668
2013,2013081216,35,0,0,1,2,0,1,0,전남,진도군,0,1,1,0,1,0,0,1,B,4,D,887751,1619962,126.2763074,34.56779464
2013,2013081212,20,0,0,1,2,0,1,0,서울,노원구,0,10,10,0,2,1,1,7,7,0,C,962536,1962112,127.0752574,37.65774462
2013,2013081212,25,0,0,1,1,0,0,0,강원,평창군,0,10,10,0,0,1,2,1,C,1,B,1084450,1948727,128.455846,37.53399492
2013,2013081211,8,0,0,1,1,0,0,0,경북,의성군,0,10,10,0,0,1,2,2,B,1,B,1105908,1807612,128.6789455,36.25996068
2013,2013081211,0,0,0,1,1,0,0,0,인천,서구,0,10,10,0,5,1,1,1,A,2,B,928194,1954645,126.6866709,37.58840345
2013,2013081210,25,0,0,1,1,0,0,0,경기,가평군,2,4,4,0,0,0,0,8,8,,,1001638,1965207,127.5185778,37.68640433
2013,2013081206,50,0,0,2,2,0,0,0,충남,예산군,1,9,9,0,0,0,0,0,C,12,12,926704,1856282,126.6786865,36.70216824
2013,2013081206,30,0,0,1,2,0,0,1,전남,장흥군,0,5,18,0,0,0,0,0,D,8,8,945816,1612171,126.9097703,34.50208034
2013,2013081205,23,1,0,1,1,0,0,0,경기,고양시,1,0,0,0,2,1,2,1,B,12,12,944958,1954234,126.8647957,37.59479634
2013,2013081203,34,1,0,1,2,1,0,0,경기,부천시,0,5,18,0,4,0,0,0,C,0,B,936854,1947362,126.7853803,37.52339779
2013,2013081200,20,1,0,1,3,0,1,1,경기,광주시,1,11,11,0,0,2/불명,9,0,C,12,12,972766,1927686,127.1925119,37.34780538
2013,2013081121,40,1,6,1,1,0,0,0,경북,영주시,0,5,18,0,0,0,0,1,D,1,D,1087480,1875934,128.4816016,36.87764522
2013,2013081120,40,1,6,1,1,0,0,0,경기,성남시,0,10,10,0,0,1,1,4,B,3,3,967142,1937238,127.1285901,37.43372163
2013,2013081120,50,1,6,1,5,2,2,0,세종,세종,0,5,18,0,0,0,0,0,D,0,B,979010,1837269,127.2655205,36.53290868
2013,2013081116,45,0,6,1,5,4,0,0,충남,아산시,0,1,1,0,1,0,0,0,C,0,C,961605,1856983,127.0701073,36.71008476
2013,2013081114,51,0,6,1,1,0,0,0,경남,합천군,2,4,4,0,0,0,0,1,B,,,1055667,1728617,128.1141874,35.55198173
2013,2013081112,20,0,6,1,1,0,0,0,경남,함양군,0,10,10,0,2,1,2,7,7,0,B,1025630,1729824,127.7828259,35.56409729
2013,2013081108,35,0,6,1,1,0,0,0,부산,동래구,0,5,18,0,5,1,1,7,7,0,C,1144223,1692578,129.0846477,35.21821474
2013,2013081107,50,0,6,1,1,0,0,0,충북,청주시,0,11,11,0,2,1,2,7,7,0,C,998825,1846706,127.4869267,36.61821282
2013,2013081105,15,1,6,1,1,0,0,0,부산,진구,0,5,18,0,0,0,10,0,C,2,C,1138651,1687469,129.0225502,35.17288649
2013,2013081105,20,1,6,1,1,0,0,0,경남,창원시(통합),0,11,11,0,0,1,1,0,C,1,B,1098190,1693714,128.5790951,35.23402041
2013,2013081101,0,1,6,1,3,2,0,0,서울,용산구,0,5,18,0,9,2/불명,9,2,C,2,B,955164,1946867,126.9924947,37.52003384
2013,2013081101,37,1,6,1,1,0,0,0,경기,화성시,2,4,4,0,0,0,0,1,C,,,947303,1916828,126.9058005,37.24884037
2013,2013081023,15,1,5,1,1,0,0,0,경기,평택시,1,0,0,0,0,0,0,0,C,12,12,947888,1888362,126.9143764,36.99228725
2013,2013081022,0,1,5,1,1,0,0,0,경남,거제시,1,0,0,0,3,0,8,0,B,12,12,1102590,1654511,128.622594,34.88014059
2013,2013081020,30,1,5,1,1,0,0,0,경남,김해시,1,0,0,0,0,0,0,0,D,12,12,1109865,1700942,128.7040878,35.29939129
2013,2013081020,55,1,5,1,5,2,2,0,강원,원주시,0,10,10,0,2,1,2,0,A,4,D,1040985,1935725,127.9629953,37.41968673
2013,2013081019,17,1,5,1,1,0,0,0,경기,성남시,1,11,11,0,0,1,1,0,C,12,12,967202,1937394,127.1292614,37.43512987
2013,2013081018,56,1,5,1,2,1,0,0,충북,청원군,0,11,11,0,2,1,2,2,B,2,D,1002080,1855460,127.523285,36.69712903
2013,2013081017,10,0,5,1,2,1,0,0,경남,함안군,2,4,4,0,0,0,0,0,A,,,1077296,1696205,128.3497326,35.25830874
2013,2013081017,20,0,5,1,1,0,0,0,광주,광산구,2,18,20,0,0,1,2,8,8,,,934418,1692606,126.7793193,35.2266946
2013,2013081015,10,0,5,1,2,0,1,0,울산,울주군,0,5,18,0,6,1,2,0,C,0,C,1168037,1717601,129.3513274,35.4400213
2013,2013081014,50,0,5,1,1,0,0,0,전북,완주군,1,6,6,0,0,0,0,0,C,12,12,978451,1777035,127.2609365,35.98985839
2013,2013081011,10,0,5,1,1,0,0,0,경북,포항시,0,5,19,0,0,0,0,0,C,9,D,1170936,1774957,129.3954481,35.95638999
2013,2013081008,10,0,5,1,1,0,0,0,대전,유성구,1,11,11,0,0,1,1,1,D,12,12,984010,1820291,127.3217259,36.37994516
2013,2013081006,40,0,5,1,1,0,0,0,전남,장흥군,2,2,2,0,0,0,0,0,C,,,948077,1624530,126.9336436,34.61364605
2013,2013081005,22,1,5,1,1,0,0,0,부산,수영구,1,0,0,0,2,0,0,0,C,12,12,1147574,1687629,129.1205674,35.1731193
2013,2013080921,20,1,4,1,2,0,0,1,서울,영등포구,0,10,10,0,0,1,2,7,7,0,C,946606,1944583,126.8959389,37.49896645
2013,2013080920,45,1,4,1,1,0,0,0,경기,안산시,0,5,19,0,0,0,0,0,C,1,D,943242,1922276,126.8601068,37.29699299
2013,2013080918,24,1,4,1,7,0,5,1,경기,광명시,0,10,10,0,0,0,0,0,B,4,D,942797,1937958,126.8533636,37.43902621
2013,2013080916,30,0,4,1,2,0,0,1,경북,영천시,2,2,2,0,0,2/불명,9,8,8,,,1110402,1788857,128.7263242,36.09040702
2013,2013080912,0,0,4,1,3,1,0,1,충남,당진시,0,1,1,0,1,0,0,1,D,0,C,911131,1895184,126.5059411,37.04890884
2013,2013080909,40,0,4,1,1,0,0,0,경남,창원시(통합),0,10,10,0,6,1,2,4,B,7,7,1119960,1679022,128.8161573,35.0992058
2013,2013080909,22,0,4,1,1,0,0,0,전남,장흥군,2,4,4,0,0,0,0,1,B,,,946470,1632945,126.9155835,34.6894456
2013,2013080909,10,0,4,1,1,0,0,0,충북,청원군,0,5,18,0,0,0,0,6,6,3,3,1000861,1859744,127.5096435,36.73575058
2013,2013080908,55,0,4,1,1,0,0,0,경북,구미시,0,11,11,0,10,0,8,3,3,4,B,1076027,1793335,128.3449715,36.13407439
2013,2013080907,5,0,4,1,1,0,0,0,전북,정읍시,0,1,1,0,1,0,0,7,7,1,B,944491,1740820,126.8695969,35.62622911
2013,2013080904,40,1,4,1,1,0,0,0,경북,청도군,2,4,4,0,0,0,0,2,B,,,1112936,1741438,128.7477436,35.66268204
2013,2013080901,10,1,4,1,1,0,0,0,경북,칠곡군,2,11,11,0,0,0,0,0,B,,,1080859,1787731,128.3980937,36.08316532
2013,2013080818,10,1,3,1,1,0,0,0,전남,고흥군,1,11,11,0,0,0,0,0,B,12,12,979160,1642219,127.2722445,34.77426517
2013,2013080817,54,0,3,1,1,0,0,0,울산,중구,1,0,0,0,0,0,0,0,C,12,12,1166541,1730451,129.3374891,35.55607776
2013,2013080817,20,0,3,1,2,0,1,0,전남,고흥군,1,0,0,0,0,1,2,1,C,12,12,980946,1612293,127.2924366,34.50442992
2013,2013080816,50,0,3,1,1,0,0,0,전북,익산시,0,1,1,0,1,0,0,2,C,1,C,955995,1786445,127.0112931,36.07393983
2013,2013080814,30,0,3,1,1,0,0,0,경북,군위군,2,18,20,0,0,0,4,2,B,,,1105320,1801248,128.6715452,36.2026618
2013,2013080812,10,0,3,1,1,0,0,0,경남,창원시(통합),0,10,10,0,6,1,2,6,6,2,B,1089883,1680767,128.4864037,35.1180718
2013,2013080809,5,0,3,1,1,0,0,0,부산,해운대구,1,0,0,0,3,0,5,1,D,12,12,1147346,1691222,129.1186495,35.20541301
2013,2013080809,5,0,3,1,1,0,0,0,서울,관악구,1,0,0,0,0,0,0,0,C,12,12,950303,1943008,126.9378686,37.48497705
2013,2013080806,2,0,3,1,1,0,0,0,전북,고창군,2,4,4,0,0,0,0,0,B,,,927370,1724287,126.6990583,35.51184498
2013,2013080805,0,1,3,1,1,0,0,0,경기,김포시,2,18,20,0,0,0,0,0,C,,,928014,1959739,126.686824,37.63156903
2013,2013080805,0,1,3,1,2,1,0,0,경기,평택시,0,10,10,0,6,1,2,0,C,0,C,942216,1886583,126.8503686,36.97620624
2013,2013080801,5,1,3,1,2,1,0,0,울산,울주군,0,1,1,0,1,0,0,1,B,0,C,1155725,1738488,129.2197521,35.63027053
2013,2013080723,40,1,2,1,2,1,0,0,경기,의정부시,0,11,11,0,0,2/불명,9,2,C,7,7,960070,1971548,127.0468543,37.74212049
2013,2013080722,35,1,2,2,6,4,0,0,대구,중구,0,11,11,0,1,0,0,0,C,0,C,1097529,1765131,128.5804379,35.87791035
2013,2013080722,55,1,2,1,1,0,0,0,전남,해남군,0,5,18,0,0,0,0,0,C,3,3,912598,1607628,126.5484256,34.45883263
2013,2013080721,37,1,2,1,1,0,0,0,경기,화성시,0,5,18,0,0,2/불명,9,0,C,1,D,944367,1913653,126.8729337,37.22005166
2013,2013080717,20,0,2,1,2,1,0,0,제주,제주시,0,10,10,0,2,1,2,2,B,0,C,934197,1506869,126.7911525,33.55177097
2013,2013080716,15,0,2,1,1,0,0,0,전남,고흥군,0,11,11,0,8,1,2,2,11,1,B,965188,1607048,127.1209945,34.45671822
2013,2013080715,57,0,2,1,1,0,0,0,부산,북구,1,0,0,0,0,0,8,0,C,12,12,1137253,1691309,128.9976925,35.19832438
2013,2013080714,30,0,2,1,3,2,0,0,경북,구미시,0,1,1,0,1,0,0,2,B,1,B,1076649,1795943,128.352138,36.15753583
2013,2013080710,40,0,2,1,8,3,4,0,충북,청원군,0,5,19,0,5,0,0,1,D,1,D,995871,1859211,127.4537567,36.73093708
2013,2013080710,30,0,2,1,3,0,2,0,경북,칠곡군,0,10,10,0,2,1,2,7,7,0,C,1080683,1777213,128.3950655,35.98836244
2013,2013080706,50,0,2,1,1,0,0,0,충남,천안시,0,11,11,0,0,2/불명,9,7,7,0,C,967183,1869055,127.132041,36.81911818
2013,2013080705,0,1,2,2,3,1,0,0,충남,태안군,1,11,11,0,0,0,0,0,C,12,12,895660,1834382,126.3349117,36.50142299
2013,2013080704,37,1,2,1,1,0,0,0,경남,함안군,2,18,20,0,0,0,0,2,B,,,1080579,1699777,128.3861704,35.29025491
2013,2013080704,30,1,2,1,1,0,0,0,인천,서구,0,1,1,0,1,0,0,7,7,1,C,929095,1954332,126.6512819,37.58285447
2013,2013080702,0,1,2,2,2,0,0,0,경남,거제시,2,4,4,0,0,0,0,0,C,,,1109227,1646600,128.702766,34.82979855
2013,2013080623,30,1,1,1,2,1,0,0,충북,음성군,2,18,20,0,0,0,0,0,C,,,1016663,1879868,127.6870719,36.91701537
2013,2013080621,5,1,1,1,1,0,0,0,경남,창원시(통합),1,11,11,0,0,0,0,0,B,12,12,1095998,1685381,128.554038,35.15910563
2013,2013080619,50,1,1,1,1,0,0,0,경기,동두천시,1,0,0,0,0,0,5,4,A,12,12,961034,1988896,127.0580094,37.89916948
2013,2013080618,0,1,1,1,1,0,0,0,충남,홍성군,2,11,11,0,0,0,0,7,7,,,931819,1849884,126.7372588,36.64442215
2013,2013080618,8,1,1,1,1,0,0,0,대전,중구,1,0,0,0,0,0,0,1,B,12,12,991185,1815054,127.4017799,36.33282414
2013,2013080614,26,0,1,2,3,1,0,0,경기,연천군,3,16,16,0,0,건널목,건널목,0,B,열차,열차,962566,2010834,127.0666219,38.08802236
2013,2013080612,19,0,1,1,2,1,0,0,충남,보령시,0,1,1,0,1,0,0,1,B,1,B,923674,1815813,126.6495138,36.33668099
2013,2013080610,30,0,1,1,2,1,0,0,충북,옥천군,0,10,10,0,2,1,2,1,B,2,C,1003208,1814732,127.5356086,36.32989582
2013,2013080609,50,0,1,1,1,0,0,0,대구,동구,1,0,0,0,1,0,0,1,C,12,12,1101366,1765783,128.6230205,35.88339791
2013,2013080604,50,1,1,1,1,0,0,0,경남,창녕군,0,11,11,0,0,0,0,1,C,8,8,1087837,1732576,128.4695196,35.58534317
2013,2013080602,25,1,1,1,1,0,0,0,서울,영등포구,0,10,10,0,0,1,2,7,7,0,C,947496,1948025,126.9057613,37.5300408
2013,2013080601,20,1,1,2,3,1,0,0,전남,영암군,2,4,4,0,0,0,0,0,C,,,919021,1638830,126.615369,34.74070415
2013,2013080520,49,1,0,1,1,0,0,0,서울,송파구,1,7,7,0,0,0,0,0,C,12,12,965838,1943603,127.1135556,37.49104544
2013,2013080520,45,1,0,1,1,0,0,0,충남,청양군,1,9,9,0,0,0,0,0,C,12,12,943832,1820384,126.8737863,36.37927527
2013,2013080519,40,1,0,1,1,0,0,0,경기,수원시,0,10,10,0,2,1,1,4,D,3,3,957149,1920029,127.016582,37.27818891
2013,2013080519,59,1,0,1,1,0,0,0,경북,청송군,1,0,0,0,0,1,1,0,C,12,12,1141061,1815933,129.0714613,36.33053779
2013,2013080517,17,0,0,1,4,0,3,0,경기,성남시,1,11,11,0,9,0,0,1,B,12,12,968969,1936731,127.1501229,37.42942017
2013,2013080513,18,0,0,1,1,0,0,0,전북,군산시,2,18,20,0,0,0,0,8,8,,,931912,1772070,126.7450881,35.94295825
2013,2013080511,20,0,0,1,3,0,2,0,충남,청양군,0,10,10,0,8,1,2,0,C,2,C,950754,1823809,126.9507387,36.41053102
2013,2013080510,35,0,0,1,1,0,0,0,경기,시흥시,0,11,11,0,5,1,1,2,B,0,D,935763,1937660,126.7738811,37.43587859
2013,2013080509,21,0,0,1,1,0,0,0,경남,김해시,2,11,11,0,0,0,0,1,B,,,1121722,1687626,128.8370213,35.17623001
2013,2013080508,5,0,0,1,2,1,0,0,전북,부안군,0,11,11,0,8,1,2,1,A,7,7,931419,1752502,126.7413052,35.76651102
2013,2013080507,18,0,0,1,1,0,0,0,전남,여수시,1,11,11,0,0,0,0,0,D,12,12,1019145,1641745,127.7090455,34.76951121
2013,2013080505,37,1,0,1,1,0,0,0,경기,고양시,0,11,11,0,7,0,5,3,3,0,C,934388,1963906,126.7559915,37.67233268
2013,2013080504,15,1,0,1,1,0,0,0,대구,달서구,1,0,0,0,0,0,0,0,D,12,12,1095100,1760574,128.5529899,35.83706968
2013,2013080500,59,1,0,1,1,0,0,0,강원,춘천시,2,2,2,0,0,0,0,0,A,,,1022898,1984389,127.7603074,37.8590102
2013,2013080422,0,1,6,1,1,0,0,0,인천,연수구,2,2,2,0,0,0,4,2,B,,,925458,1934263,126.6577497,37.40448913
2013,2013080421,30,1,6,2,3,1,0,0,전남,광양시,0,10,10,0,1,0,0,0,D,1,B,1008860,1665719,127.597078,34.98635345
2013,2013080418,30,1,6,1,1,0,0,0,전남,영암군,2,2,2,0,0,0,0,1,B,,,921578,1634653,126.6436878,34.70324046
2013,2013080417,10,0,6,1,1,0,0,0,충북,제천시,0,11,11,0,1,0,0,2,D,0,C,1059559,1894780,128.1698142,37.04969535
2013,2013080416,30,0,6,1,3,2,0,0,강원,춘천시,2,4,4,0,0,0,0,0,C,,,1024784,1996799,127.7811863,37.9654599
2013,2013080415,50,0,6,1,11,3,7,0,경북,군위군,0,1,1,0,1,0,0,0,C,0,C,1102837,1799443,128.6436934,36.18665895
2013,2013080412,15,0,6,1,1,0,0,0,전남,무안군,2,2,2,0,0,0,4,2,B,,,901756,1657641,126.4245869,34.90879048
2013,2013080409,40,0,6,1,1,0,0,0,경북,김천시,0,10,10,0,11,1,2,1,B,8,8,1052159,1784784,128.076173,36.0386875
2013,2013080405,10,1,6,1,2,1,0,0,경북,청송군,2,4,4,0,9,0,0,0,B,,,1140068,1825265,129.0622702,36.41469936
2013,2013080404,5,1,6,1,1,0,0,0,경기,시흥시,2,2,2,0,0,0,0,0,C,,,932304,1929352,126.7355369,37.36049215
2013,2013080401,55,1,6,1,1,0,0,0,부산,기장군,2,4,4,0,0,0,0,0,D,,,1151629,1701180,129.1675788,35.29465426
2013,2013080323,40,1,5,1,1,0,0,0,충남,태안군,2,18,20,0,0,0,0,1,B,,,901436,1832171,126.399679,36.48210646
2013,2013080321,35,1,5,1,1,0,0,0,경북,포항시,1,11,11,0,0,0,0,1,B,12,12,1168488,1783658,129.370269,36.0348503
2013,2013080320,38,1,5,1,1,0,0,0,서울,종로구,1,6,6,0,0,0,5,0,C,12,12,954911,1952448,126.9894089,37.57029877
2013,2013080318,4,1,5,1,1,0,0,0,경기,파주시,2,2,2,0,0,2/불명,9,0,C,,,937767,1987344,126.792294,37.88380438
2013,2013080317,30,0,5,1,1,0,0,0,부산,강서구,1,11,11,0,0,0,0,0,B,12,12,1121351,1673599,128.8306212,35.05015144
2013,2013080316,0,0,5,1,1,0,0,0,경기,양평군,2,2,2,0,0,0,0,7,7,,,1023792,1939762,127.7690152,37.45674965
2013,2013080315,0,0,5,1,1,0,0,0,경북,영양군,2,11,11,0,0,2/불명,9,8,8,,,1142540,1856895,129.0956841,36.69937273
2013,2013080309,25,0,5,1,1,0,0,0,경북,포항시,0,10,10,0,6,1,2,1,C,2,B,1166981,1776352,129.3519069,35.96964525
2013,2013080306,55,0,5,1,2,1,0,0,경기,안산시,0,10,10,0,2,1,2,1,B,0,C,942437,1926193,126.8502101,37.33296288
2013,2013080306,20,0,5,1,1,0,0,0,전북,고창군,1,6,6,0,0,0,4,0,C,12,12,931073,1727462,126.7199079,35.528148
2013,2013080305,5,1,5,1,3,2,0,0,충북,진천군,1,11,11,0,0,1,1,0,C,12,12,995433,1862521,127.4488315,36.7607741
2013,2013080305,15,1,5,1,1,0,0,0,충남,천안시,1,11,11,0,0,0,0,0,B,12,12,965119,1868340,127.1089317,36.81259895
2013,2013080302,33,1,5,2,2,0,0,0,경기,화성시,2,4,4,0,0,2/불명,9,0,B,,,927486,1901882,126.6966911,37.13111071
2013,2013080302,45,1,5,1,1,0,0,0,전남,완도군,2,11,11,0,0,1,1,1,C,,,960773,1593393,127.0735536,34.33341778
